,AAVEUSDT,ADAUSDT,AVAXUSDT,BCHUSDT,BNBUSDT,BTCUSDT,DOGEUSDT,ENAUSDT,ETHUSDT,LINKUSDT,LTCUSDT,PAXGUSDT,PEPEUSDT,SOLUSDT,SUIUSDT,TONUSDT,TRXUSDT,UNIUSDT,XRPUSDT,ZECUSDT
2024-11-13 16:00:00+00:00,180.5,0.5903,34.2,439.0,636.38,92256.0,0.41088,0.5994,3285.0,14.08,76.59,2579.0,1.855e-05,217.12,3.3126,5.361,0.1799,8.903,0.734,38.93
2024-11-13 17:00:00+00:00,179.22,0.5843,34.28,439.2,629.23,92218.87,0.40536,0.5947,3274.22,14.02,77.33,2584.0,1.959e-05,218.97,3.3284,5.337,0.1797,8.888,0.711,39.76
2024-11-13 18:00:00+00:00,178.0,0.5887,34.29,447.6,627.65,92824.0,0.40316,0.5945,3270.23,13.96,77.65,2582.0,2.089e-05,219.59,3.3264,5.345,0.1795,8.835,0.7061,40.05
2024-11-13 19:00:00+00:00,171.42,0.5699,32.47,431.5,612.01,90193.51,0.38397,0.5766,3158.81,13.29,74.28,2570.0,1.818e-05,210.87,3.2241,5.188,0.1758,8.468,0.6812,38.34
2024-11-13 20:00:00+00:00,171.05,0.5732,32.57,437.1,614.34,89691.99,0.38796,0.572,3168.39,13.38,74.45,2565.0,1.861e-05,211.7,3.2335,5.209,0.176,8.53,0.6837,38.08
2024-11-13 21:00:00+00:00,170.07,0.5674,32.37,432.0,609.75,88539.77,0.382,0.5754,3151.45,13.26,74.43,2566.0,1.866e-05,210.14,3.2397,5.201,0.1755,8.496,0.6817,38.12
2024-11-13 22:00:00+00:00,172.4,0.5764,32.85,436.7,615.38,89715.12,0.39048,0.591,3179.8,13.38,75.16,2567.0,1.968e-05,213.05,3.289,5.256,0.1764,8.597,0.6912,38.54
2024-11-13 23:00:00+00:00,173.21,0.5783,33.12,439.4,620.68,90375.2,0.39903,0.5899,3187.16,13.48,75.39,2563.0,2.081e-05,215.13,3.3039,5.258,0.177,8.628,0.6898,38.67
2024-11-14 00:00:00+00:00,170.38,0.5723,32.58,435.0,613.19,90104.93,0.39065,0.5758,3180.01,13.31,74.66,2567.0,2.185e-05,213.23,3.2924,5.232,0.1781,8.514,0.6837,38.15
2024-11-14 01:00:00+00:00,171.92,0.5772,32.91,439.2,617.62,90372.01,0.39258,0.5816,3215.82,13.44,75.08,2570.0,2.472e-05,216.05,3.3214,5.361,0.1783,8.615,0.7033,38.41
2024-11-14 02:00:00+00:00,171.8,0.5748,32.79,436.0,621.78,90104.01,0.38892,0.5946,3210.51,13.38,75.53,2569.0,2.337e-05,214.9,3.3702,5.372,0.1778,8.563,0.6992,38.39
2024-11-14 03:00:00+00:00,172.65,0.5727,33.34,443.5,626.51,89937.02,0.38642,0.5953,3217.21,13.49,83.32,2569.0,2.362e-05,219.44,3.3652,5.393,0.1783,8.592,0.6969,37.93
2024-11-14 04:00:00+00:00,174.33,0.5746,33.54,439.6,630.83,90123.99,0.39263,0.6003,3236.41,13.63,80.32,2573.0,2.364e-05,219.98,3.3474,5.402,0.1788,8.644,0.7001,38.69
2024-11-14 05:00:00+00:00,174.72,0.5774,33.82,441.4,631.77,89957.22,0.3943,0.5996,3222.53,13.64,82.58,2560.0,2.426e-05,218.93,3.4935,5.448,0.1799,8.704,0.6967,38.68
2024-11-14 06:00:00+00:00,172.63,0.5716,33.46,433.0,623.56,89300.69,0.38658,0.5792,3184.45,13.44,81.15,2560.0,2.252e-05,215.82,3.4213,5.379,0.1792,8.599,0.6868,38.51
2024-11-14 07:00:00+00:00,174.64,0.581,33.75,441.8,659.82,90769.42,0.39776,0.5715,3217.62,13.61,82.28,2566.0,2.283e-05,218.12,3.4031,5.426,0.18,8.725,0.6985,38.84
2024-11-14 08:00:00+00:00,173.57,0.5791,33.49,442.0,647.92,90558.28,0.40052,0.5654,3202.73,13.54,82.24,2565.0,2.261e-05,219.34,3.3679,5.424,0.1815,8.67,0.7113,39.2
2024-11-14 09:00:00+00:00,173.55,0.5788,33.6,440.4,641.65,90909.01,0.40105,0.5669,3204.13,13.52,81.65,2560.0,2.282e-05,221.72,3.3634,5.454,0.1814,8.645,0.7102,39.11
2024-11-14 10:00:00+00:00,171.22,0.5666,32.7,437.0,632.99,91103.0,0.40366,0.5524,3180.36,13.29,80.2,2555.0,2.156e-05,217.42,3.3154,5.355,0.1799,8.494,0.7094,38.19
2024-11-14 11:00:00+00:00,171.22,0.5679,32.48,437.5,632.48,91491.86,0.39599,0.5461,3185.23,13.29,80.46,2557.0,2.126e-05,216.04,3.3084,5.333,0.1805,8.482,0.718,38.11
2024-11-14 12:00:00+00:00,169.39,0.5673,32.55,435.2,634.81,91243.17,0.39367,0.5442,3182.53,13.32,81.02,2558.0,2.138e-05,216.35,3.3452,5.33,0.1815,8.47,0.716,38.34
2024-11-14 13:00:00+00:00,168.19,0.5624,32.31,430.9,630.4,90754.42,0.40562,0.5397,3166.59,13.33,80.62,2561.0,2.143e-05,214.29,3.2985,5.306,0.1819,8.413,0.7262,38.0
2024-11-14 14:00:00+00:00,164.71,0.5457,31.57,421.2,622.36,88720.03,0.38835,0.5356,3109.4,13.03,78.51,2552.0,2.072e-05,210.48,3.2621,5.22,0.1792,8.249,0.7069,36.91
2024-11-14 15:00:00+00:00,163.61,0.5482,31.77,419.4,628.18,87947.99,0.38395,0.5402,3077.68,12.97,78.62,2564.0,2.074e-05,210.84,3.32,5.228,0.1777,8.244,0.7136,36.74
2024-11-14 16:00:00+00:00,166.93,0.5576,32.72,428.3,634.99,89198.31,0.39971,0.5534,3171.2,13.37,81.12,2571.0,2.3e-05,217.04,3.4063,5.331,0.1791,8.435,0.7267,37.45
2024-11-14 17:00:00+00:00,164.3,0.5572,32.37,427.4,635.51,89239.35,0.39525,0.55,3130.33,13.3,82.26,2570.0,2.291e-05,215.41,3.3509,5.313,0.1788,8.364,0.7661,37.38
2024-11-14 18:00:00+00:00,163.32,0.5563,32.19,425.0,637.36,89111.55,0.3919,0.5465,3132.18,13.2,81.97,2562.0,2.271e-05,214.49,3.3721,5.341,0.1785,8.348,0.7736,37.31
2024-11-14 19:00:00+00:00,163.97,0.565,32.3,423.8,637.37,89463.99,0.39469,0.5524,3145.41,13.3,82.64,2568.0,2.255e-05,215.62,3.4221,5.353,0.1788,8.524,0.7902,37.72
2024-11-14 20:00:00+00:00,160.47,0.559,31.82,419.5,633.88,87612.66,0.38481,0.5466,3099.16,13.13,81.61,2560.0,2.153e-05,213.69,3.339,5.353,0.1776,8.349,0.7858,37.39
2024-11-14 21:00:00+00:00,162.86,0.5813,32.14,424.8,636.72,88227.22,0.38686,0.552,3119.0,13.3,83.86,2560.0,2.207e-05,214.53,3.4012,5.383,0.1786,8.476,0.8253,37.77
2024-11-14 22:00:00+00:00,159.65,0.5783,31.69,419.5,630.6,87640.01,0.37182,0.5423,3088.0,13.17,83.62,2565.0,2.117e-05,212.07,3.4009,5.307,0.1781,8.312,0.7932,37.43
2024-11-14 23:00:00+00:00,158.13,0.5792,31.21,415.0,622.3,87325.59,0.36254,0.5383,3058.82,13.0,82.38,2558.0,2.065e-05,209.57,3.3534,5.236,0.1765,8.178,0.7736,36.77
2024-11-15 00:00:00+00:00,156.96,0.5825,31.21,415.4,621.6,87870.27,0.36774,0.5412,3061.01,12.98,80.67,2561.0,2.082e-05,209.8,3.3148,5.248,0.1766,8.137,0.7994,36.85
2024-11-15 01:00:00+00:00,157.22,0.5905,31.43,419.3,621.0,88098.99,0.37121,0.5377,3064.32,13.05,81.22,2561.0,2.13e-05,209.98,3.2849,5.266,0.1771,8.182,0.8214,37.5
2024-11-15 02:00:00+00:00,157.42,0.5958,31.63,420.8,624.01,88364.07,0.37367,0.5502,3081.74,13.12,82.31,2566.0,2.129e-05,210.22,3.2797,5.302,0.178,8.232,0.8277,37.64
2024-11-15 03:00:00+00:00,155.74,0.5943,31.59,420.6,623.5,88218.21,0.37104,0.5443,3082.44,13.1,81.71,2562.0,2.11e-05,209.02,3.2004,5.285,0.1783,8.163,0.8208,37.28
2024-11-15 04:00:00+00:00,151.6,0.591,30.99,412.8,611.84,87454.57,0.3583,0.5278,3026.0,12.84,79.67,2559.0,1.925e-05,205.87,3.1233,5.2,0.1767,7.899,0.8039,36.83
2024-11-15 05:00:00+00:00,153.99,0.6033,31.47,416.6,616.1,87724.0,0.36556,0.5407,3056.71,13.07,80.97,2558.0,1.956e-05,208.48,3.1749,5.241,0.1779,8.047,0.8066,37.19
2024-11-15 06:00:00+00:00,155.55,0.5962,31.86,420.0,618.64,88182.67,0.37014,0.5493,3064.01,13.23,81.64,2560.0,2.008e-05,209.89,3.2615,5.276,0.1789,8.125,0.7978,37.43
2024-11-15 07:00:00+00:00,156.62,0.5897,31.6,417.4,615.26,87612.0,0.36586,0.547,3039.48,13.12,81.46,2557.0,1.972e-05,209.18,3.2675,5.245,0.1792,8.067,0.7858,37.23
2024-11-15 08:00:00+00:00,158.76,0.5929,32.0,420.1,618.93,88082.96,0.36958,0.5553,3069.95,13.37,82.4,2566.0,2.065e-05,211.32,3.3356,5.271,0.1799,8.181,0.7966,37.75
2024-11-15 09:00:00+00:00,161.18,0.6213,32.32,423.2,624.05,89195.99,0.37466,0.5643,3096.25,13.46,82.55,2569.0,2.11e-05,213.06,3.384,5.306,0.1808,8.293,0.8121,38.01
2024-11-15 10:00:00+00:00,160.08,0.6126,32.19,425.0,623.23,89354.55,0.36915,0.5621,3100.79,13.52,83.36,2571.0,2.13e-05,213.37,3.4122,5.324,0.1806,8.285,0.8138,38.01
2024-11-15 11:00:00+00:00,160.78,0.6135,32.43,427.4,624.19,89741.25,0.37346,0.5714,3104.29,13.49,84.73,2571.0,2.149e-05,213.58,3.3777,5.337,0.1838,8.302,0.8271,38.13
2024-11-15 12:00:00+00:00,158.99,0.6523,32.38,428.3,619.72,89753.84,0.37172,0.5615,3103.68,13.48,84.05,2572.0,2.169e-05,213.97,3.455,5.337,0.1893,8.256,0.8654,38.36
2024-11-15 13:00:00+00:00,158.81,0.658,32.6,434.3,619.63,90148.0,0.37105,0.5599,3102.85,13.63,85.81,2572.0,2.142e-05,214.74,3.4247,5.378,0.1882,8.278,0.8773,38.17
2024-11-15 14:00:00+00:00,155.32,0.6647,32.0,425.9,608.93,89107.98,0.36195,0.5502,3059.38,13.45,84.19,2577.0,2.065e-05,211.28,3.3775,5.384,0.188,8.103,0.9093,37.76
2024-11-15 15:00:00+00:00,154.36,0.6472,31.41,419.6,606.84,88445.41,0.35683,0.5379,3023.73,13.19,82.56,2571.0,2.037e-05,208.32,3.3827,5.334,0.1839,7.987,0.8659,37.46
2024-11-15 16:00:00+00:00,159.37,0.6635,31.81,424.4,611.45,89375.99,0.35919,0.5418,3035.0,13.32,83.45,2569.0,2.141e-05,209.6,3.3296,5.344,0.1865,8.15,0.8811,37.67
2024-11-15 17:00:00+00:00,161.44,0.666,32.16,422.2,612.56,89484.85,0.35744,0.5603,3036.59,13.34,83.21,2566.0,2.207e-05,210.77,3.2894,5.368,0.1872,8.199,0.8695,37.91
2024-11-15 18:00:00+00:00,160.13,0.6702,32.11,422.4,611.5,89387.99,0.36239,0.5577,3020.54,13.33,82.3,2569.0,2.197e-05,210.64,3.3018,5.309,0.188,8.216,0.8826,37.99
2024-11-15 19:00:00+00:00,160.65,0.6779,32.45,426.3,612.62,90377.89,0.36973,0.5539,3039.58,13.47,82.86,2568.0,2.206e-05,212.38,3.3593,5.33,0.1876,8.293,0.8979,38.27
2024-11-15 20:00:00+00:00,165.05,0.6677,32.95,435.9,618.38,91447.98,0.37733,0.5512,3090.6,13.78,84.57,2568.0,2.225e-05,215.99,3.4966,5.365,0.1886,8.462,0.8722,38.99
2024-11-15 21:00:00+00:00,164.41,0.6792,33.03,434.7,617.32,91678.78,0.3742,0.5485,3090.01,13.78,84.33,2568.0,2.211e-05,218.78,3.4899,5.361,0.1895,8.469,0.9183,38.7
2024-11-15 22:00:00+00:00,164.14,0.6756,33.18,433.0,618.79,91208.0,0.37782,0.5401,3100.49,13.85,84.09,2574.0,2.238e-05,218.24,3.6433,5.405,0.1894,8.519,0.8987,38.62
2024-11-15 23:00:00+00:00,164.4,0.7071,33.13,431.6,619.37,91032.07,0.3815,0.5362,3090.01,13.84,83.7,2570.0,2.333e-05,218.45,3.6107,5.381,0.1912,8.568,0.8922,38.49
2024-11-16 00:00:00+00:00,163.31,0.7098,32.89,429.8,619.11,91000.0,0.37608,0.5421,3084.92,13.78,83.74,2557.0,2.282e-05,217.1,3.6225,5.371,0.192,8.53,0.8847,38.31
2024-11-16 01:00:00+00:00,166.55,0.7231,33.31,432.0,620.09,91249.29,0.37806,0.5481,3098.01,13.85,84.5,2561.0,2.321e-05,218.43,3.729,5.391,0.191,8.621,0.8836,38.64
2024-11-16 02:00:00+00:00,166.69,0.7407,33.62,432.0,620.79,91405.54,0.37916,0.5511,3110.78,14.02,84.02,2565.0,2.291e-05,218.84,3.7657,5.435,0.1897,8.725,0.8915,38.86
2024-11-16 03:00:00+00:00,169.24,0.7459,34.36,434.5,624.67,91252.03,0.37986,0.5678,3154.78,14.25,84.0,2567.0,2.285e-05,221.35,3.8843,5.436,0.19,8.814,0.908,39.0
2024-11-16 04:00:00+00:00,167.32,0.7364,34.76,432.4,622.69,91269.69,0.37518,0.5693,3133.5,14.19,84.39,2560.0,2.27e-05,219.92,3.7675,5.43,0.1888,8.724,0.9486,38.91
2024-11-16 05:00:00+00:00,168.72,0.7402,35.2,437.9,625.08,91350.34,0.37774,0.5643,3130.51,14.19,86.33,2569.0,2.25e-05,220.9,3.7998,5.438,0.1897,8.829,0.9822,39.0
2024-11-16 06:00:00+00:00,165.87,0.7216,34.41,434.6,624.49,91192.0,0.37978,0.5559,3113.8,14.05,86.72,2568.0,2.197e-05,218.58,3.7595,5.382,0.1887,8.751,0.9607,38.56
2024-11-16 07:00:00+00:00,167.15,0.7254,34.27,434.8,623.26,91117.53,0.37877,0.5497,3106.66,14.03,86.94,2569.0,2.191e-05,218.91,3.743,5.407,0.1912,8.783,0.972,38.89
2024-11-16 08:00:00+00:00,167.83,0.7218,34.78,436.7,623.35,91425.98,0.3781,0.5489,3120.38,14.12,86.93,2567.0,2.194e-05,219.38,3.801,5.416,0.1909,8.793,0.9966,39.05
2024-11-16 09:00:00+00:00,167.67,0.752,34.74,442.3,622.01,91235.24,0.37226,0.5404,3116.61,14.09,88.82,2562.0,2.158e-05,217.57,3.8491,5.535,0.1931,8.839,1.052,39.32
2024-11-16 10:00:00+00:00,170.86,0.7753,34.87,443.6,625.82,91393.93,0.37583,0.5469,3127.11,14.15,89.21,2572.0,2.185e-05,218.38,3.8483,5.565,0.1958,8.828,1.0678,39.5
2024-11-16 11:00:00+00:00,174.47,0.7524,35.32,448.0,630.5,91169.69,0.37582,0.5628,3195.34,14.45,88.64,2577.0,2.211e-05,218.9,3.7834,5.596,0.1982,9.077,1.0493,39.99
2024-11-16 12:00:00+00:00,171.39,0.7477,35.03,443.5,625.92,90894.74,0.37417,0.556,3175.84,14.37,87.14,2577.0,2.197e-05,219.26,3.7675,5.578,0.1981,9.041,1.0606,40.16
2024-11-16 13:00:00+00:00,169.39,0.7564,35.06,444.5,625.34,90755.99,0.36948,0.5487,3172.72,14.37,87.87,2571.0,2.174e-05,217.88,3.7448,5.663,0.2007,8.941,1.1153,41.01
2024-11-16 14:00:00+00:00,168.95,0.7779,35.67,461.5,629.1,90968.0,0.36726,0.5422,3168.2,14.35,92.94,2565.0,2.156e-05,217.23,3.6961,5.673,0.202,8.979,1.1942,42.41
2024-11-16 15:00:00+00:00,167.04,0.7454,34.57,455.5,623.39,90521.2,0.36567,0.5273,3141.11,14.15,88.86,2561.0,2.102e-05,215.03,3.6342,5.613,0.1992,8.931,1.1096,41.32
2024-11-16 16:00:00+00:00,167.76,0.7619,34.88,461.5,624.4,90612.65,0.36733,0.5307,3145.18,14.22,90.2,2569.0,2.093e-05,214.42,3.6624,5.7,0.2026,9.045,1.1418,41.35
2024-11-16 17:00:00+00:00,170.3,0.7512,35.03,467.2,628.91,90904.03,0.37237,0.544,3167.41,14.47,93.65,2568.0,2.112e-05,215.54,3.6807,5.678,0.2034,9.116,1.1242,42.02
2024-11-16 18:00:00+00:00,170.82,0.7685,35.24,472.1,629.0,91303.04,0.37257,0.5506,3180.76,14.66,96.98,2565.0,2.122e-05,216.5,3.7393,5.681,0.2027,9.198,1.1741,43.9
2024-11-16 19:00:00+00:00,169.56,0.7588,35.21,481.6,629.79,91100.24,0.37254,0.5502,3169.01,14.74,96.59,2569.0,2.123e-05,216.27,3.7722,5.807,0.203,9.153,1.1862,45.99
2024-11-16 20:00:00+00:00,168.45,0.7572,34.92,471.9,625.0,90752.01,0.36589,0.5458,3150.12,14.61,93.91,2566.0,2.101e-05,215.33,3.7277,5.725,0.2008,9.121,1.1658,45.97
2024-11-16 21:00:00+00:00,169.37,0.751,35.17,471.8,626.84,90993.5,0.36946,0.553,3154.2,14.59,96.52,2561.0,2.108e-05,216.98,3.7541,5.735,0.2011,9.193,1.1352,45.06
2024-11-16 22:00:00+00:00,167.5,0.7403,34.81,463.6,621.45,90328.39,0.36312,0.5498,3132.99,14.54,95.22,2563.0,2.097e-05,214.2,3.7105,5.656,0.2,9.092,1.1061,44.36
2024-11-16 23:00:00+00:00,168.95,0.7416,35.14,461.7,622.69,90586.92,0.36421,0.5538,3132.87,14.52,95.42,2562.0,2.13e-05,215.71,3.7607,5.648,0.2002,9.079,1.1209,44.98
2024-11-17 00:00:00+00:00,170.89,0.7541,35.38,480.3,627.09,90808.0,0.36688,0.5583,3149.13,14.86,96.09,2561.0,2.127e-05,217.7,3.7215,5.714,0.2005,9.319,1.1241,45.51
2024-11-17 01:00:00+00:00,165.2,0.7115,34.3,451.9,614.89,90272.74,0.35799,0.5652,3085.0,14.17,91.45,2557.0,2.056e-05,216.15,3.6828,5.547,0.1954,8.898,1.0755,43.29
2024-11-17 02:00:00+00:00,164.75,0.7147,34.09,447.0,612.46,90024.01,0.34924,0.5935,3065.36,14.08,91.09,2561.0,2.022e-05,216.17,3.7367,5.491,0.1941,8.771,1.0657,43.2
2024-11-17 03:00:00+00:00,164.28,0.7149,34.42,444.9,614.2,90247.86,0.35128,0.5673,3080.68,14.13,90.87,2560.0,2.042e-05,221.37,3.6947,5.501,0.1951,8.855,1.0607,43.29
2024-11-17 04:00:00+00:00,168.87,0.7144,35.55,449.1,629.91,90576.0,0.35467,0.5819,3126.7,14.33,90.38,2565.0,2.117e-05,235.08,3.6653,5.579,0.1958,8.987,1.0373,43.27
2024-11-17 05:00:00+00:00,166.58,0.7093,36.45,445.2,625.11,90470.13,0.34979,0.5936,3103.45,14.2,89.1,2565.0,2.111e-05,236.59,3.6809,5.552,0.1955,8.867,1.0043,42.96
2024-11-17 06:00:00+00:00,169.6,0.7217,36.48,452.0,633.5,90645.44,0.35591,0.6004,3134.27,14.41,90.86,2565.0,2.116e-05,239.43,3.6653,5.622,0.1971,9.095,1.0652,43.98
2024-11-17 07:00:00+00:00,172.07,0.7178,36.5,448.1,638.7,90550.8,0.35907,0.5958,3136.79,14.42,90.87,2564.0,2.189e-05,237.23,3.7313,5.615,0.1969,9.045,1.0681,44.14
2024-11-17 08:00:00+00:00,169.66,0.7208,36.73,449.4,642.58,90985.11,0.36654,0.588,3145.33,14.43,91.41,2565.0,2.165e-05,237.74,3.765,5.596,0.1971,9.04,1.0802,43.87
2024-11-17 09:00:00+00:00,170.22,0.7255,36.46,445.7,635.59,91295.24,0.36695,0.5824,3140.33,14.35,90.28,2558.0,2.146e-05,238.15,3.7532,5.57,0.1966,9.065,1.071,43.43
2024-11-17 10:00:00+00:00,169.66,0.7216,37.2,444.3,634.11,91056.0,0.36406,0.576,3138.0,14.3,89.67,2559.0,2.108e-05,240.67,3.7569,5.518,0.1963,9.012,1.0614,43.55
2024-11-17 11:00:00+00:00,165.73,0.708,36.34,438.5,628.51,90684.19,0.36024,0.5624,3105.52,14.03,87.01,2558.0,2.059e-05,234.81,3.6965,5.452,0.1943,8.847,1.0366,42.66
2024-11-17 12:00:00+00:00,167.83,0.7263,36.97,443.7,634.18,91080.68,0.3685,0.5679,3121.6,14.21,89.18,2557.0,2.102e-05,234.8,3.795,5.518,0.1963,8.959,1.0767,43.1
2024-11-17 13:00:00+00:00,165.62,0.7269,36.41,440.5,626.8,90504.01,0.36245,0.5637,3103.34,14.1,89.88,2557.0,2.097e-05,231.47,3.8054,5.497,0.1968,8.918,1.126,42.98
2024-11-17 14:00:00+00:00,165.45,0.7303,36.46,438.1,625.47,90310.91,0.36092,0.5667,3088.27,14.02,88.99,2559.0,2.124e-05,233.4,3.7654,5.463,0.1968,8.898,1.1074,42.97
2024-11-17 15:00:00+00:00,164.97,0.7254,36.56,436.1,624.8,90260.01,0.36327,0.5611,3086.21,13.93,88.4,2556.0,2.149e-05,233.96,3.8145,5.46,0.1966,8.879,1.0839,43.48
2024-11-17 16:00:00+00:00,165.38,0.74,36.27,436.6,622.33,90446.92,0.36726,0.5668,3093.16,14.04,89.51,2563.0,2.202e-05,233.48,3.8797,5.485,0.1976,8.93,1.0848,43.31
2024-11-17 17:00:00+00:00,165.84,0.7429,35.94,439.2,623.3,90578.66,0.36708,0.5665,3107.0,14.06,88.66,2565.0,2.22e-05,233.86,3.93,5.482,0.1973,8.954,1.0692,43.86
2024-11-17 18:00:00+00:00,162.61,0.7229,35.06,431.3,617.61,89936.0,0.35901,0.5556,3081.0,13.81,86.38,2567.0,2.115e-05,232.74,3.8365,5.382,0.1964,8.747,1.0491,42.61
2024-11-17 19:00:00+00:00,163.18,0.7162,35.27,433.1,619.91,90044.0,0.35927,0.558,3097.74,13.87,86.4,2567.0,2.128e-05,235.4,3.836,5.381,0.1971,8.798,1.0352,42.61
2024-11-17 20:00:00+00:00,162.14,0.7142,35.17,432.8,617.9,89636.0,0.36105,0.5531,3073.37,13.76,86.78,2576.0,2.112e-05,235.87,3.7959,5.365,0.1978,8.747,1.0505,43.11
2024-11-17 21:00:00+00:00,160.98,0.7039,34.78,427.8,614.56,89137.98,0.3557,0.5508,3062.25,13.65,86.06,2578.0,2.093e-05,233.05,3.7365,5.317,0.1973,8.652,1.0529,43.21
2024-11-17 22:00:00+00:00,160.58,0.7044,34.76,429.0,616.54,89556.0,0.36075,0.5488,3068.08,13.66,86.99,2578.0,2.109e-05,234.74,3.7302,5.346,0.198,8.645,1.0668,43.77
2024-11-17 23:00:00+00:00,161.98,0.7026,34.71,433.1,618.9,89855.99,0.36704,0.554,3076.0,13.78,87.2,2579.0,2.121e-05,237.47,3.7839,5.383,0.1993,8.751,1.0543,44.5
2024-11-18 00:00:00+00:00,164.5,0.7086,34.85,437.4,620.97,89940.0,0.3621,0.564,3097.99,14.0,87.48,2582.0,2.101e-05,235.11,3.756,5.389,0.2014,8.88,1.07,45.09
2024-11-18 01:00:00+00:00,166.08,0.737,35.35,447.4,626.14,90747.57,0.36921,0.5656,3115.05,14.28,90.66,2597.0,2.14e-05,237.56,3.8609,5.463,0.2037,9.093,1.1254,45.87
2024-11-18 02:00:00+00:00,167.18,0.7351,35.2,446.8,625.28,90493.89,0.37198,0.5645,3110.4,14.29,90.3,2600.0,2.137e-05,239.67,3.8289,5.471,0.2019,9.072,1.1153,46.3
2024-11-18 03:00:00+00:00,167.23,0.737,35.61,447.8,628.1,90668.58,0.37206,0.5715,3111.96,14.37,94.62,2597.0,2.129e-05,244.18,3.8763,5.498,0.2034,9.033,1.118,47.37
2024-11-18 04:00:00+00:00,165.47,0.7422,35.16,444.9,625.35,90441.3,0.3728,0.567,3100.65,14.24,92.42,2596.0,2.107e-05,242.5,3.8417,5.479,0.2028,9.03,1.138,46.05
2024-11-18 05:00:00+00:00,167.04,0.7571,35.31,450.3,624.5,90615.71,0.36948,0.5694,3118.42,14.44,93.26,2594.0,2.105e-05,243.1,3.7667,5.494,0.2032,9.072,1.1603,46.14
2024-11-18 06:00:00+00:00,168.97,0.7689,36.1,455.4,628.87,92061.84,0.37899,0.5762,3146.34,14.76,93.66,2590.0,2.157e-05,241.95,3.798,5.538,0.2065,9.217,1.1623,46.69
2024-11-18 07:00:00+00:00,170.11,0.7612,35.92,450.1,626.43,91719.9,0.37514,0.5675,3130.55,14.86,93.6,2583.0,2.138e-05,242.05,3.7811,5.528,0.2044,9.228,1.1701,47.33
2024-11-18 08:00:00+00:00,169.3,0.7683,35.61,448.2,625.45,91810.61,0.37524,0.5681,3121.51,14.73,91.91,2587.0,2.25e-05,242.65,3.7552,5.513,0.204,9.116,1.1543,47.47
2024-11-18 09:00:00+00:00,169.33,0.7584,35.46,446.9,620.78,91710.6,0.37114,0.5679,3107.25,14.53,90.43,2593.0,2.139e-05,244.7,3.7264,5.481,0.2029,9.14,1.1266,46.65
2024-11-18 10:00:00+00:00,170.63,0.7625,35.74,447.6,623.11,91769.42,0.37213,0.5801,3115.45,14.58,91.29,2595.0,2.151e-05,247.34,3.7323,5.506,0.2027,9.256,1.1467,46.13
2024-11-18 11:00:00+00:00,164.6,0.7346,34.76,439.5,615.87,90275.13,0.3629,0.5757,3056.28,14.34,90.32,2599.0,2.087e-05,242.5,3.6691,5.435,0.2004,8.973,1.1193,46.35
2024-11-18 12:00:00+00:00,166.11,0.7322,34.87,439.9,617.32,90517.13,0.36414,0.5877,3086.92,14.52,91.26,2599.0,2.097e-05,243.02,3.6532,5.469,0.2019,9.006,1.1289,46.36
2024-11-18 13:00:00+00:00,162.25,0.7276,34.3,432.8,614.99,89502.23,0.35937,0.586,3067.6,14.3,89.17,2603.0,2.047e-05,238.71,3.6407,5.416,0.2016,8.879,1.1267,45.26
2024-11-18 14:00:00+00:00,164.22,0.7393,34.89,437.3,619.58,90308.01,0.36315,0.5808,3087.12,14.63,88.69,2609.0,2.086e-05,241.67,3.7348,5.459,0.2038,9.079,1.1413,45.64
2024-11-18 15:00:00+00:00,169.35,0.7649,35.53,446.2,624.25,92309.51,0.37776,0.6227,3143.41,15.15,90.36,2612.0,2.131e-05,243.33,3.7661,5.524,0.2053,9.224,1.1665,46.12
2024-11-18 16:00:00+00:00,168.8,0.7507,35.44,445.0,622.52,91403.12,0.37154,0.5977,3168.01,15.57,89.49,2613.0,2.104e-05,240.04,3.7504,5.529,0.2047,9.222,1.1321,46.19
2024-11-18 17:00:00+00:00,169.85,0.7508,35.54,445.1,621.26,91564.69,0.37405,0.6044,3174.92,15.3,89.22,2610.0,2.085e-05,239.79,3.7519,5.535,0.2054,9.218,1.1269,45.62
2024-11-18 18:00:00+00:00,170.35,0.7399,35.37,440.6,621.43,90356.8,0.37076,0.5632,3164.18,15.13,88.99,2614.0,2.034e-05,238.51,3.6968,5.535,0.2038,9.096,1.1006,45.21
2024-11-18 19:00:00+00:00,166.53,0.7364,34.84,439.8,616.61,90608.26,0.36741,0.5529,3127.17,14.94,87.44,2613.0,2.002e-05,236.28,3.6541,5.51,0.2028,9.016,1.0895,44.48
2024-11-18 20:00:00+00:00,168.96,0.7389,35.17,442.1,617.2,91473.42,0.37192,0.5777,3155.21,15.13,87.68,2616.0,2.013e-05,238.68,3.7355,5.544,0.2028,9.132,1.1109,44.68
2024-11-18 21:00:00+00:00,169.58,0.7419,35.19,455.1,618.56,91276.33,0.37317,0.5833,3147.59,15.3,88.95,2621.0,2.028e-05,238.31,3.7324,5.575,0.2023,9.17,1.119,44.33
2024-11-18 22:00:00+00:00,168.68,0.7429,35.2,452.2,619.1,91148.02,0.37573,0.5828,3149.11,15.28,88.87,2617.0,2.043e-05,239.43,3.7464,5.597,0.2023,9.194,1.1249,44.8
